שם חברה,תאור של ארגון רכש,שם אתר,תקנה תקציבית,תיאור תקנה תקציבית,הזמנת רכש,מטרת התקשרות,תאריך יצירת ההזמנה,סיום תקופת תוקף,קוד ספק,שם הספק,"ערך ההזמנה כולל מע""מ",מטבע,"ביצוע חשבוניות במטבע מקומי כולל מע""מ והצ",אופן רכישה,"מס' פנייה במנו""ף/מנור""",סיבת פטור,הזמנה רגישה
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127686,הוצאות שטחים משותפים חדר כושר וניקיון שטחים משותפי,11-18-15,,0040001591,"בזק החברה הישראלית לתקשורת בע""מ",20795.23,ILS,20791.36,אחר,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127762,ביטוח לבלגיה אסף דוד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,16,ILS,14.43,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127765,ביטוח לצרפת לבנה זגורי,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,47,ILS,43.29,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127768,כרטיס טיסה + ביטוח ליוון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,873,ILS,799.26,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127769,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3114,ILS,2852.56,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127771,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3211,ILS,2948.76,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127774,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3211,ILS,2948.76,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127775,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3211,ILS,2823.7,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127776,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3211,ILS,2948.76,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127777,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3211,ILS,2948.76,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127779,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3211,ILS,2948.76,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127780,כרטיס טיסה + ביטוח לגרמניה,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,1588,ILS,1454.05,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127782,כרטיס טיסה + ביטוח לקייב + מלון בקייב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,2864,ILS,1236.5999999999999,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127783,כרטיס טיסה + ביטוח לקייב + מלון בקייב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,2864,ILS,1236.5999999999999,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127785,כרטיס טיסה + ביטוח לקייב + מלון בקייב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,2864,ILS,1236.5999999999999,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127787,כרטיס טיסה + ביטוח לקייב + מלון בקייב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,2864,ILS,1236.5999999999999,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127790,כרטיס טיסה + ביטוח לשוויץ + מלון בג'נבה,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,6202,ILS,5650.3,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127793,כרטיס טיסה + ביטוח לדנמרק + מלון בקופנהאגן,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3901,ILS,3208.03,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127794,כרטיס טיסה + ביטוח ללונדון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,2559,ILS,2230.41,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127796,כרטיס טיסה + ביטוח ללונדון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3352,ILS,2957.11,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127799,כרטיס טיסה + ביטוח ללונדון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3352,ILS,2957.11,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127802,כרטיס טיסה + ביטוח ללונדון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3482,ILS,3079.7,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127805,כרטיס טיסה + ביטוח ללונדון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3486,ILS,3198.18,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127806,כרטיס טיסה + ביטוח ללונדון,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3486,ILS,3198.18,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127810,כרטיס טיסה לניירובי מאבטחים,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,13590,ILS,12451.26,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127811,כרטיס טיסה + ביטוח לניירובי,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,5464,ILS,7865.27,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127814,כרטיס טיסה + ביטוח לניירובי,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,4677,ILS,4285.1000000000004,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127816,כרטיס טיסה + ביטוח לניירובי,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,10501,ILS,4285.1000000000004,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501127831,כיבוד למסיבת עזיבה של ציונה,11-19-15,,0041058922,"אדון שוקו שיווק 2008 בע""מ",409.5,ILS,409.5,תקנה 1ב - מכרז פומבי רגיל,560653,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501128333,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,3850,ILS,3526.08,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501128336,כרטיס טיסה + ביטוח להולנד,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,8454,ILS,4355.13,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300140,אחזקת רכב ונסיעות,4501128339,כרטיס טיסה לאילת הלוך ושוב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,754,ILS,0,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300140,אחזקת רכב ונסיעות,4501128340,כרטיס טיסה לאילת הלוך ושוב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,754,ILS,0,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300140,אחזקת רכב ונסיעות,4501128344,כרטיס טיסה לאילת הלוך ושוב,11-19-15,,0040246723,הקרן הפנימית לביטוחי הממשלה,754,ILS,754,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501128421,"שירותי הדרכה, ביקורת ותפוקות רו""ח 2016",11-19-15,12-31-16,0040009386,חגי גולגברג ושות',231162.75,ILS,55440.45,פטור ממכרז,534091,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400920,"תכנית ""עתידים לתעשיי",4501128449,עידוד הכשרת כוח אדם טכנולוגי לתעשייה,11-19-15,09-30-19,0040388030,"ידידי ""עתידים"" (ע""ר)",2000000,ILS,0,פטור ממכרז,567387,תקנה 3(30) - מיזם משותף,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501128623,חנית עובדי הרשות להגנת הצרכן בירושלים רבעון ראשון,11-30-15,,0040007226,"בית השנהב - חניונים בע""מ",42387.71,ILS,12995,פטור ממכרז,אין מס במנוף,תקנה 3(14א)(א) - זכויות במקרקעין-מיקום מיוחד או תכונה ייחודי,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400301,פעילות לעידוד עסקים,4501128674,חבר בוועדה לפיתוח מוצרים עתירי עיצוב,11-22-15,11-21-16,0041375331,טל אלישע אברהם,5265,ILS,3159,מינוי חברים בועדות,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400301,פעילות לעידוד עסקים,4501128818,יום עיון,11-22-15,,0040001211,"מלון שלום (אילת) בע""מ",7300.8,ILS,1825.2,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400302,פעולה מונעת ומחקר -,4501128853,בצוע קורסים בעבודה בגובה למנהלי עבודה בבניה,11-22-15,10-31-16,0040487028,"רסקיו 1 בע""מ",1140258.6000000001,ILS,0,תקנה 5(ג)(1) - התקשרות עם מומחה - פניה תחרותית להצעות,56602,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501128908,הודעה לציבור,11-22-15,12-31-16,0010000021,לשכת הפירסום הממשלתי,17687.5,ILS,13006.25,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501129173,השתלמות משפטנים במכון להשתלמויות,11-30-15,,0010000029,משרד המשפטים,12000,ILS,0,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400901,ייעוץ ובקרה,4501129437,הסעה לסיור בדרום,11-23-15,,0040010480,"מסיעי אריה שאשא בע""מ",1735.01,ILS,1735,תקנה 14ב - מכרז מרכזי,537423,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400301,פעילות לעידוד עסקים,4501129486,יעוץ משפטי,11-23-15,06-19-16,0040169014,"הרצוג, פוקס ,נאמן ושות'",149999.99,ILS,90119.25,פטור ממכרז,0000,תקנה 3(4)(ב)(1) - התקשרות המשך באישור ועדת מכרזים משרדית,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36440320,תפעול ופעולות - הוצא,4501129556,יום עיון פדגוגיה מבוגרים,11-23-15,,0040001211,"מלון שלום (אילת) בע""מ",11559.6,ILS,0,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501129767,התאמת המבנה בלוד יודפת 2,11-30-15,,0040504946,שלמה אשר,14683.5,ILS,14683.5,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501129971,תיקון קצר חשמלי,11-24-15,,0040824758,טבקול שרון,1755,ILS,1755,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501130000,ריהוט,11-24-15,,0040200779,"א""ד מירז תעשיות בע""מ",26116.73,ILS,26116.75,תקנה 14ב - מכרז מרכזי,559541,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36440501,הכשרת נוער - מימון,4501130112,מודעה - פניה לרשתות החינוך המפעילות בתי ספר מקצועי,11-24-15,12-01-16,0010000021,לשכת הפירסום הממשלתי,14756.25,ILS,14005.82,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501130284,אבחון ומיון תעסוקתי למכרזי כח אדם,11-24-15,08-19-16,0040405048,"פילת מקבוצת היי-קפיטל בע""מ",9911.99,ILS,0,תקנה 14ב - מכרז מרכזי,540298,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501130307,אבחון ומיון תעסוקתי למכרזי כח אדם,11-24-15,08-19-16,0040232711,"מכון קינן שפי בע""מ",60888.01,ILS,0,תקנה 14ב - מכרז מרכזי,540298,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501130315,אבחון ומיון תעסוקתי למכרזי כח אדם,11-24-15,08-19-16,0040011864,"אדם-מילא בע""מ",70800,ILS,0,תקנה 14ב - מכרז מרכזי,540298,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400501,פעולות,4501130409,שאילתות בתחום הרכב ממשרד התחבורה,11-24-15,,0010000160,משרד התחבורה,6220,ILS,0,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501130454,קורס פיתוח מנהלים 2016,11-24-15,,0040182117,בירותי שמש איריס,49931.42,ILS,0,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300120,העסקת עובדים מקומים,4501130467,שכר עובדים,11-24-15,,0010000035,משרד החוץ,280000,ILS,0,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501130576,תשלום דמי אחזקה למושכרים,11-30-15,,0040239383,"בית השנהב אחזקה ותפעול בע""מ",13659.24,ILS,0,אחר,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501130592,תשלום דמי אחזקה למושכרים של הרשות להגנת הצרכן,11-30-15,,0040007160,"בית השנהב - שירותי ניהול בע""מ",12007.71,ILS,0,אחר,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501130661,רכישת ציוד משרדי עבור הרשות להגנת הצרכן,12-01-15,,0040001337,"גרפיטי - שיווק ציוד משרדי ונייר בע""",10363.65,ILS,0,תקנה 14ב - מכרז מרכזי,529619,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501130731,השתלמות,11-25-15,,0040000503,עמותת המחלקה לספורט במקומות עבודה ו,2060,ILS,0,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501130737,רכישת רקטות (מטקות) לטניס שולחן,11-25-15,,0041032856,"ראם ספורט ומחנאות 2013 בע""מ",587.34,ILS,587.34,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400501,פעולות,4501130804,שירותי איתור ומסירה למנהל הסדרה ואכיפה,11-25-15,12-31-16,0041373695,מור יניב מרדכי,49999.95,ILS,3802.5,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400190,בקרה על תוכניות במרכ,4501130921,כתיבת פרוטוקולים לועדות במרכז ההשקעות,11-25-15,,0040009705,"סטנוגרמה בע""מ",49467.6,ILS,0,פטור ממכרז,אושר בועדת מכרזים,תקנה 3(4)(ב)(1) - התקשרות המשך באישור ועדת מכרזים משרדית,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400190,בקרה על תוכניות במרכ,4501130957,עבודות שמאות בתחום המקרקעין,11-25-15,,0040166168,זרניצקי יצחק,48554.28,ILS,0,פטור ממכרז,אושר בועדת מכרזים,תקנה 3(4)(ב)(1) - התקשרות המשך באישור ועדת מכרזים משרדית,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501130990,ירי,11-25-15,,0040001216,"קרב - מועדון קליעה וירי בע""מ",2895.75,ILS,0,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131133,יעוץ חיצוני,11-25-15,11-30-16,0041369569,"א. שרון טכנולוגיה וייעוץ עסקי בע""מ",388391.33,ILS,28365.54,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131143,יעוץ חיצוני,11-25-15,11-30-16,0040384776,אדרם אבנר,630901.43999999994,ILS,105991.33,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131148,יעוץ חיצוני,11-25-15,11-30-16,0041124433,"אלי לוטן יזמות בע""מ",36208.58,ILS,3024.51,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131154,יעוץ חיצוני,11-25-15,11-30-16,0041107610,"אר.די.טק בע""מ",105029.03,ILS,8066.23,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131159,יעוץ חיצוני,11-25-15,11-30-16,0041100251,אריאל דן אלכסנדרו,39722.089999999997,ILS,5105.08,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131164,יעוץ חיצוני,11-25-15,11-30-16,0040384836,בורובסקי דפנה,162990.35999999999,ILS,43829.14,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131180,יעוץ חיצוני,11-25-15,11-30-16,0041107119,ביבס אברהם,110192.94,ILS,105479.71,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131269,יעוץ חיצוני,11-25-15,11-30-16,0040384839,בירן שמואל יוסף,86705.19,ILS,28309.68,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501131270,אבטחת לשכת השר,11-25-15,11-30-15,0040006033,"נכסי אריאל - פרוייקטים בע""מ",23400,ILS,10648.68,תקנה 1ב - מכרז פומבי רגיל,565629,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131275,יעוץ חיצוני,11-25-15,11-30-16,0041100576,בן איון משה,42795.09,ILS,0,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501131305,ניהול אבטחה,11-25-15,12-14-16,0040148648,"צוות 3 בע""מ",371572.11,ILS,0,פטור ממכרז,555051,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,54110201,פעילות הרשות להגנת,4501131345,רכישת ריהוט משרדי עבור אגף החקירות בלוד,11-30-15,,0040200779,"א""ד מירז תעשיות בע""מ",67683.509999999995,ILS,0,תקנה 14ב - מכרז מרכזי,559541,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131368,יעוץ חיצוני,11-25-15,11-30-16,0040315961,בן מנחם גיל יואב,42795.09,ILS,4546.9399999999996,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131369,יעוץ חיצוני,11-25-15,11-30-16,0040385439,בן שלום פרידמן עמי,215682.48,ILS,48949.52,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131370,יעוץ חיצוני,11-25-15,11-30-16,0040000931,בן-נריה קפיטולניק טליה אסתר,162990.35999999999,ILS,53583.19,פטור ממכרז,554360,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400401,פעולות לקידום היצוא,4501131412,קמפיינים ופרסומים למינהל סחר חוץ,11-26-15,12-31-16,0010000021,לשכת הפירסום הממשלתי,1300000,ILS,33243.5,התקשרות עם גופים ממשלתיים,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300302,ביקורת פרוייקטים,4501131478,ביקורת חקירתית 2016,11-26-15,12-31-16,0040009876,"פאהן קנה ניהול בקרה בע""מ",23029.11,ILS,0,פטור ממכרז,534091,תקנה 3ג - מימוש זכות ברירה,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400102,מיסי חבר לארגון הILO,4501131489,"תשלום דמי חבר לארגון העבודה הבינ""ל ILO",11-26-15,,0050005387,INTERNATIONAL LABOR OFFICC-ILO,1507170,CHF,5695444.71,אחר,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501131543,כנס תחזיות משק האנרגיה 14/12/15,11-26-15,,0040001588,"בית הספר למדעי הנפט והאנרגיה (חל""צ)",200,ILS,0,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38600101,אחזקת מלאי חירום,4501131552,"4 כנסי מל""ח ז ירושלים , מרכז, צפון ודרום",11-26-15,,0040158741,"מקום. ערכים ויוזמות - אדם בנוף בע""מ",82501.84,ILS,53751.199999999997,תקנה 14ב - מכרז מרכזי,553647,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501131589,השתתפות ועידת ישראל לעסקים 2015,11-26-15,,0040001158,"גלובס פבלישר עתונות (1983) בע""מ",2519.9699999999998,ILS,2519.9699999999998,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400301,פעילות לעידוד עסקים,4501131592,השתתפות ועידת ישראל לעסקים 2015,11-26-15,,0040001158,"גלובס פבלישר עתונות (1983) בע""מ",3359.96,ILS,3359.96,אחר,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400501,פעולות,4501131605,הרצאה בקורס חוקרי אכיפה,11-26-15,,0040340725,דוידוביץ אברהם,600,ILS,600,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300201,תפעול המשרד,4501131620,יום השתלמות למרכז ההשקעות מנהלים ועובדים 10/2/16,01-06-16,,0041332424,"כרם ניהול בתי מלון בע""מ",7236.45,ILS,0,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,38400401,פעולות לקידום היצוא,4501131755,רכישת עיתונים למינהל סחר חוץ,11-26-15,,0050006243,IWP TRANSFER ACCOUNT,2129.4,USD,8479.27,פטור ממכרז,571329,תקנה 3(31) - התקשרות עם תושב חוץ,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36400305,פעולות,4501131764,"אספקת שירותי מסירה אישית, מסירה משפטית ואיתור כתוב",11-26-15,12-31-16,0040932937,דנה נסים,50000,ILS,1041.3,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501131767,חידוש מאגרי מידע נבו 2016,11-26-15,,0040001463,"נבו הוצאה לאור בע""מ",59670,ILS,0,פטור ממכרז,572697,תקנה 3(29) - ספק יחיד,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501131772,חידוש מנוי עם חברת גלימה 2016,11-26-15,,0040003816,פסטרנק שרה,5054.3999999999996,ILS,5054.3999999999996,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501131780,"מינוי ""מיסים און ליין לשנת 2016""",11-26-15,,0040004564,"הוצאת רונן מיסים (1990) בע""מ",2000,ILS,2000,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
משרד הכלכלה,"כלכלה מ. ב""ש והדרום",כלכלה מחוז באר שבע והדרום,36440501,הכשרת נוער - מימון,4501131784,"הסעות מורים צפוניים - עמל רהט תשע""ה",11-26-15,,0040224713,"רשת עמל 1 בע""מ (חל""צ)",84961,ILS,84961,מענקים אחרים שאינם תמיכות,,,לא
משרד הכלכלה,כלכלה מטה,כלכלה מטה,36300222,הדרכה,4501131790,דינים ועוד 2016,11-26-15,,0040012032,"חשבים ה.פ.ס. מידע עסקי בע""מ",2751.84,ILS,2751.84,פטור ממכרז,,"תקנה 3(1) - התקשרות ששוויה אינה עולה על 50,000 ש""ח",לא
